person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
26.0,female,Bachelor,39386.0,7,RENT,4000.0,MEDICAL,16.8,0.1,7.0,715,No,1
27.0,male,Associate,41730.0,6,RENT,8000.0,DEBTCONSOLIDATION,16.65,0.19,8.0,649,No,1
26.0,male,Associate,15288.0,2,OWN,2690.0,EDUCATION,10.96,0.18,4.0,649,No,1
26.0,male,Bachelor,89014.0,4,MORTGAGE,26713.0,EDUCATION,14.17,0.3,2.0,619,No,1
25.0,male,Associate,76086.0,2,MORTGAGE,10000.0,MEDICAL,16.05,0.13,3.0,547,No,1
27.0,female,Master,66875.0,5,RENT,20000.0,DEBTCONSOLIDATION,12.46,0.3,6.0,682,No,1
24.0,male,Associate,94671.0,3,RENT,1315.0,DEBTCONSOLIDATION,10.87,0.01,4.0,664,No,1
22.0,female,Master,44609.0,1,RENT,4000.0,PERSONAL,13.13,0.09,4.0,713,No,1
23.0,male,High School,18256.0,0,RENT,4000.0,VENTURE,9.06,0.22,4.0,612,No,1
33.0,female,High School,38377.0,8,RENT,13000.0,DEBTCONSOLIDATION,9.86,0.34,7.0,672,No,1
36.0,male,Associate,32698.0,10,RENT,7566.0,MEDICAL,13.68,0.23,11.0,546,No,1
22.0,female,High School,58450.0,0,RENT,15000.0,PERSONAL,8.83,0.26,4.0,594,No,1
28.0,male,High School,118971.0,5,RENT,20171.0,PERSONAL,15.22,0.17,6.0,609,No,1
28.0,male,Associate,18539.0,3,RENT,7039.0,DEBTCONSOLIDATION,12.62,0.38,5.0,689,No,1
25.0,female,Bachelor,117059.0,6,MORTGAGE,20000.0,PERSONAL,11.31,0.17,3.0,639,No,1
26.0,female,High School,49062.0,5,RENT,8000.0,DEBTCONSOLIDATION,13.07,0.16,5.0,631,No,1
28.0,male,Bachelor,41480.0,5,RENT,3600.0,MEDICAL,16.11,0.09,3.0,703,No,1
23.0,female,Master,61281.0,0,RENT,18236.0,VENTURE,13.31,0.3,3.0,614,No,1
30.0,male,Associate,87993.0,6,RENT,25000.0,MEDICAL,18.37,0.28,7.0,670,No,1
25.0,male,Associate,53788.0,1,RENT,23982.0,DEBTCONSOLIDATION,10.43,0.45,4.0,588,No,1
25.0,female,Associate,41333.0,0,RENT,5000.0,PERSONAL,11.35,0.12,3.0,585,No,1
24.0,female,Bachelor,90782.0,0,RENT,23929.0,PERSONAL,11.06,0.26,4.0,627,No,1
34.0,female,High School,53894.0,10,MORTGAGE,9003.0,VENTURE,15.18,0.17,7.0,650,No,1
25.0,male,High School,80550.0,3,RENT,24000.0,EDUCATION,7.83,0.3,4.0,648,No,1
26.0,male,Associate,72468.0,1,RENT,21180.0,VENTURE,12.8,0.29,3.0,651,No,1
32.0,male,Associate,39054.0,10,MORTGAGE,8000.0,DEBTCONSOLIDATION,7.47,0.2,7.0,544,No,1
27.0,male,Associate,45644.0,5,RENT,5773.0,DEBTCONSOLIDATION,13.68,0.13,7.0,551,No,1
24.0,male,Master,69566.0,2,RENT,25000.0,MEDICAL,13.4,0.36,4.0,621,No,1
23.0,male,High School,55780.0,1,RENT,14398.0,PERSONAL,11.84,0.26,3.0,671,No,1
23.0,female,High School,37174.0,0,RENT,8723.0,MEDICAL,14.85,0.23,4.0,626,No,1
24.0,male,Associate,56441.0,1,RENT,15245.0,DEBTCONSOLIDATION,12.54,0.27,3.0,622,No,1
30.0,female,Associate,32111.0,10,RENT,9250.0,MEDICAL,10.73,0.29,5.0,564,No,1
28.0,male,Bachelor,68352.0,6,MORTGAGE,8000.0,PERSONAL,11.58,0.12,5.0,689,No,1
30.0,male,Master,29585.0,9,RENT,9969.0,MEDICAL,10.27,0.34,8.0,687,No,1
30.0,female,Associate,60193.0,10,RENT,3000.0,DEBTCONSOLIDATION,14.72,0.05,6.0,625,No,1
29.0,female,Bachelor,66969.0,9,MORTGAGE,9715.0,DEBTCONSOLIDATION,12.33,0.15,8.0,631,No,1
25.0,male,High School,71842.0,2,OTHER,12000.0,MEDICAL,13.23,0.17,3.0,660,No,1
26.0,male,Bachelor,67315.0,4,MORTGAGE,9865.0,DEBTCONSOLIDATION,8.62,0.15,3.0,666,No,1
38.0,male,Associate,77957.0,14,RENT,23610.0,HOMEIMPROVEMENT,13.48,0.3,12.0,707,No,1
24.0,male,Bachelor,65885.0,5,RENT,7000.0,DEBTCONSOLIDATION,15.87,0.11,3.0,569,No,1
28.0,male,Associate,141189.0,3,MORTGAGE,25000.0,EDUCATION,16.08,0.18,7.0,663,No,1
28.0,female,Associate,88047.0,2,OTHER,25000.0,MEDICAL,15.01,0.28,4.0,576,No,1
28.0,male,High School,62180.0,7,RENT,20400.0,EDUCATION,17.74,0.33,6.0,502,No,1
26.0,female,Bachelor,136943.0,2,MORTGAGE,13487.0,PERSONAL,10.03,0.1,4.0,643,No,1
27.0,female,Bachelor,140030.0,6,RENT,3490.0,MEDICAL,12.5,0.02,10.0,625,No,1
31.0,female,Bachelor,71782.0,8,MORTGAGE,17719.0,MEDICAL,15.37,0.25,8.0,609,No,1
27.0,female,High School,34230.0,3,RENT,5000.0,VENTURE,17.51,0.15,6.0,545,No,1
24.0,female,Associate,66126.0,0,RENT,7000.0,DEBTCONSOLIDATION,15.36,0.11,3.0,677,No,1
25.0,male,Associate,77734.0,2,MORTGAGE,14403.0,DEBTCONSOLIDATION,7.17,0.19,2.0,619,No,1
25.0,female,High School,70087.0,2,RENT,6000.0,EDUCATION,11.19,0.09,3.0,658,No,1
25.0,male,Master,81679.0,1,RENT,25000.0,EDUCATION,10.91,0.31,3.0,644,No,1
22.0,female,Master,30882.0,1,RENT,10000.0,PERSONAL,10.37,0.32,4.0,627,No,1
32.0,female,Bachelor,39518.0,11,RENT,2248.0,EDUCATION,15.66,0.06,10.0,651,No,1
25.0,male,Associate,35944.0,2,RENT,3000.0,EDUCATION,6.62,0.08,3.0,666,No,1
34.0,male,Associate,36684.0,7,RENT,7500.0,PERSONAL,11.58,0.2,6.0,673,No,1
29.0,female,Bachelor,53669.0,9,RENT,5400.0,MEDICAL,16.0,0.1,9.0,692,No,1
31.0,female,Bachelor,143167.0,6,MORTGAGE,32857.0,DEBTCONSOLIDATION,17.82,0.23,7.0,677,No,1
33.0,male,Bachelor,58656.0,14,MORTGAGE,6990.0,MEDICAL,12.1,0.12,5.0,654,No,1
23.0,male,Associate,8000.0,1,RENT,1783.0,VENTURE,14.73,0.22,3.0,590,No,1
24.0,female,High School,23799.0,3,RENT,4000.0,DEBTCONSOLIDATION,12.88,0.17,4.0,619,No,1
23.0,female,Associate,75836.0,0,RENT,10000.0,PERSONAL,14.43,0.13,3.0,664,No,1
27.0,female,High School,53870.0,4,RENT,12952.0,HOMEIMPROVEMENT,15.93,0.24,5.0,607,No,1
24.0,male,Associate,15187.0,0,RENT,3065.0,EDUCATION,10.46,0.2,3.0,649,No,1
28.0,male,Bachelor,39952.0,2,RENT,10000.0,EDUCATION,8.89,0.25,6.0,634,No,1
25.0,female,High School,39273.0,1,RENT,8575.0,DEBTCONSOLIDATION,15.62,0.22,2.0,612,No,1
37.0,female,High School,15152.0,18,RENT,4813.0,VENTURE,7.5,0.32,12.0,663,No,1
24.0,male,Bachelor,103651.0,5,MORTGAGE,3131.0,DEBTCONSOLIDATION,12.08,0.03,3.0,646,No,1
23.0,male,Bachelor,22792.0,0,RENT,4000.0,MEDICAL,11.34,0.18,4.0,640,No,1
22.0,female,High School,41694.0,0,RENT,7793.0,DEBTCONSOLIDATION,14.0,0.19,2.0,663,No,1
26.0,male,High School,10679.0,1,RENT,3146.0,EDUCATION,9.54,0.29,6.0,521,No,1
24.0,female,High School,66064.0,1,RENT,4000.0,MEDICAL,14.95,0.06,3.0,671,No,1
26.0,female,High School,29450.0,2,RENT,2000.0,HOMEIMPROVEMENT,15.48,0.07,3.0,564,No,1
24.0,male,High School,53584.0,3,RENT,5000.0,MEDICAL,13.66,0.09,3.0,603,No,1
26.0,male,Associate,65798.0,3,RENT,9600.0,PERSONAL,13.9,0.15,6.0,658,No,1
27.0,female,Associate,15455.0,3,RENT,4000.0,VENTURE,10.95,0.26,9.0,544,No,1
31.0,female,Bachelor,61187.0,6,MORTGAGE,2011.0,MEDICAL,6.08,0.03,8.0,624,No,1
25.0,male,High School,72647.0,1,RENT,24000.0,VENTURE,14.33,0.33,4.0,636,No,1
23.0,female,High School,53749.0,0,RENT,5000.0,MEDICAL,11.25,0.09,3.0,625,No,1
25.0,male,Master,41660.0,1,RENT,7500.0,HOMEIMPROVEMENT,9.41,0.18,4.0,690,No,1
27.0,female,Associate,97895.0,6,RENT,30000.0,DEBTCONSOLIDATION,8.44,0.31,5.0,632,No,1
25.0,male,Bachelor,64580.0,6,RENT,20000.0,MEDICAL,13.38,0.31,4.0,702,No,1
22.0,male,Bachelor,59788.0,1,MORTGAGE,7834.0,MEDICAL,15.23,0.13,3.0,585,No,1
27.0,male,Associate,48316.0,8,RENT,2800.0,DEBTCONSOLIDATION,15.96,0.06,7.0,645,No,1
25.0,male,Bachelor,67097.0,4,RENT,20000.0,VENTURE,12.43,0.3,4.0,659,No,1
29.0,female,Associate,26022.0,10,RENT,7017.0,DEBTCONSOLIDATION,13.15,0.27,10.0,649,No,1
24.0,female,Bachelor,56999.0,0,RENT,5000.0,EDUCATION,8.74,0.09,4.0,566,No,1
31.0,male,Bachelor,40847.0,8,RENT,6000.0,PERSONAL,16.07,0.15,8.0,672,No,1
29.0,male,Bachelor,51865.0,6,RENT,14819.0,PERSONAL,11.24,0.29,6.0,651,No,1
26.0,female,Associate,39422.0,0,RENT,15000.0,EDUCATION,16.26,0.38,3.0,611,No,1
26.0,male,Associate,54912.0,3,RENT,5000.0,MEDICAL,14.63,0.09,8.0,647,No,1
37.0,female,Associate,46191.0,14,RENT,12000.0,EDUCATION,12.95,0.26,14.0,683,No,1
26.0,female,Bachelor,69190.0,5,MORTGAGE,5006.0,MEDICAL,13.73,0.07,5.0,689,No,1
24.0,male,Associate,51376.0,3,RENT,15000.0,VENTURE,11.85,0.29,4.0,523,No,1
28.0,female,Master,25167.0,6,RENT,4250.0,DEBTCONSOLIDATION,16.34,0.17,8.0,613,No,1
39.0,female,High School,47778.0,18,RENT,5904.0,VENTURE,13.58,0.12,10.0,696,No,1
31.0,male,Associate,116449.0,8,MORTGAGE,15150.0,DEBTCONSOLIDATION,14.04,0.13,7.0,666,No,1
29.0,female,Bachelor,26612.0,6,RENT,7710.0,MEDICAL,7.45,0.29,9.0,596,No,1
27.0,male,Bachelor,22958.0,8,RENT,2060.0,VENTURE,8.55,0.09,5.0,640,No,1
25.0,female,Bachelor,39593.0,6,RENT,5000.0,VENTURE,15.18,0.13,4.0,579,No,1
29.0,male,Bachelor,30584.0,6,RENT,12262.0,VENTURE,9.59,0.4,9.0,605,No,1
23.0,male,Bachelor,66124.0,0,RENT,19000.0,DEBTCONSOLIDATION,11.05,0.29,4.0,709,No,1
25.0,male,Bachelor,61130.0,3,RENT,15890.0,HOMEIMPROVEMENT,16.68,0.26,4.0,584,No,1
25.0,male,Bachelor,96221.0,1,RENT,11444.0,MEDICAL,15.14,0.12,3.0,647,No,1
26.0,male,Bachelor,56976.0,2,RENT,4000.0,PERSONAL,16.13,0.07,5.0,624,No,1
26.0,female,Bachelor,53400.0,4,RENT,18205.0,EDUCATION,15.07,0.34,4.0,576,No,1
28.0,male,High School,88177.0,1,RENT,29841.0,EDUCATION,11.06,0.34,6.0,620,No,1
24.0,female,Master,52899.0,4,RENT,18000.0,MEDICAL,15.63,0.34,2.0,705,No,1
29.0,female,Associate,151914.0,9,RENT,9102.0,MEDICAL,16.5,0.06,8.0,645,No,1
23.0,male,High School,47803.0,0,RENT,6000.0,DEBTCONSOLIDATION,13.28,0.13,2.0,674,No,1
24.0,female,Master,71536.0,0,OTHER,12000.0,MEDICAL,17.28,0.17,2.0,650,No,1
26.0,female,Associate,35946.0,3,RENT,10621.0,PERSONAL,8.79,0.3,7.0,635,No,1
24.0,male,Bachelor,34251.0,0,RENT,8976.0,EDUCATION,14.29,0.26,4.0,606,No,1
33.0,female,Bachelor,49009.0,8,RENT,16794.0,DEBTCONSOLIDATION,13.49,0.34,6.0,678,No,1
22.0,male,High School,37177.0,1,RENT,6000.0,EDUCATION,13.68,0.16,4.0,657,No,1
23.0,female,Bachelor,50109.0,0,RENT,6885.0,HOMEIMPROVEMENT,8.71,0.14,4.0,671,No,1
23.0,female,Associate,22429.0,2,RENT,3511.0,VENTURE,13.66,0.16,3.0,619,No,1
24.0,female,Bachelor,42255.0,0,RENT,14234.0,MEDICAL,16.48,0.34,3.0,689,No,1
42.0,female,Associate,111321.0,22,MORTGAGE,8599.0,MEDICAL,15.09,0.08,14.0,725,No,1
22.0,male,Associate,34508.0,0,RENT,1000.0,HOMEIMPROVEMENT,10.98,0.03,3.0,660,No,1
22.0,male,Master,39534.0,0,RENT,1820.0,EDUCATION,12.6,0.05,4.0,701,No,1
24.0,female,High School,92736.0,4,MORTGAGE,15000.0,HOMEIMPROVEMENT,12.97,0.16,3.0,579,No,1
24.0,male,Bachelor,29723.0,0,RENT,8500.0,PERSONAL,7.9,0.29,3.0,600,No,1
31.0,male,Bachelor,72906.0,6,RENT,18995.0,DEBTCONSOLIDATION,8.96,0.26,8.0,607,No,1
29.0,female,High School,44335.0,7,RENT,8000.0,PERSONAL,6.76,0.18,8.0,656,No,1
23.0,female,Bachelor,23899.0,0,RENT,3000.0,PERSONAL,9.99,0.13,3.0,609,No,1
23.0,female,Associate,60845.0,1,RENT,7704.0,MEDICAL,15.78,0.13,3.0,630,No,1
32.0,male,Associate,44287.0,7,RENT,12000.0,VENTURE,7.5,0.27,7.0,691,No,1
23.0,female,Associate,118762.0,2,MORTGAGE,9864.0,PERSONAL,15.48,0.08,2.0,636,No,1
29.0,male,Associate,36963.0,4,RENT,8000.0,HOMEIMPROVEMENT,11.93,0.22,5.0,616,No,1
28.0,female,Master,70629.0,5,RENT,13716.0,MEDICAL,12.88,0.19,9.0,714,No,1
23.0,male,Associate,56418.0,2,RENT,10000.0,MEDICAL,12.82,0.18,3.0,673,No,1
23.0,male,Master,37120.0,0,RENT,14029.0,MEDICAL,11.57,0.38,4.0,614,No,1
23.0,male,Bachelor,36918.0,0,RENT,10000.0,PERSONAL,12.67,0.27,4.0,589,No,1
25.0,female,Bachelor,40665.0,1,RENT,13478.0,DEBTCONSOLIDATION,12.06,0.33,4.0,599,No,1
26.0,female,High School,89108.0,4,RENT,12000.0,VENTURE,13.53,0.13,4.0,587,No,1
24.0,female,Associate,86284.0,0,MORTGAGE,5000.0,DEBTCONSOLIDATION,13.82,0.06,3.0,647,No,1
31.0,female,Bachelor,36804.0,10,RENT,6600.0,HOMEIMPROVEMENT,16.49,0.18,8.0,646,No,1
24.0,female,High School,18339.0,0,RENT,4393.0,DEBTCONSOLIDATION,10.58,0.24,3.0,623,No,1
21.0,male,High School,30903.0,0,RENT,5000.0,DEBTCONSOLIDATION,11.39,0.16,4.0,567,No,1
22.0,female,Associate,39368.0,0,RENT,15000.0,EDUCATION,11.23,0.38,4.0,631,No,1
25.0,male,Associate,53716.0,5,RENT,8000.0,EDUCATION,12.92,0.15,4.0,704,No,1
33.0,male,Associate,72872.0,10,MORTGAGE,2644.0,MEDICAL,12.06,0.04,13.0,618,No,1
27.0,female,High School,72507.0,1,MORTGAGE,6000.0,EDUCATION,16.13,0.08,6.0,620,No,1
40.0,male,Associate,36996.0,14,RENT,10654.0,VENTURE,11.21,0.29,14.0,680,No,1
25.0,female,High School,94732.0,2,RENT,3069.0,MEDICAL,11.53,0.03,3.0,687,No,1
35.0,male,Master,65802.0,10,RENT,3064.0,MEDICAL,16.76,0.05,11.0,697,No,1
28.0,male,Associate,47774.0,8,RENT,4523.0,EDUCATION,13.02,0.09,9.0,633,No,1
27.0,female,Master,47147.0,7,RENT,12000.0,PERSONAL,8.99,0.25,5.0,672,No,1
25.0,male,Associate,107913.0,0,MORTGAGE,25000.0,MEDICAL,15.62,0.23,4.0,676,No,1
31.0,male,Master,43186.0,8,RENT,6000.0,MEDICAL,14.84,0.14,8.0,639,No,1
22.0,female,Master,70648.0,0,RENT,3000.0,MEDICAL,9.31,0.04,3.0,601,No,1
29.0,female,High School,71865.0,6,RENT,23663.0,DEBTCONSOLIDATION,15.6,0.33,8.0,653,No,1
35.0,female,Bachelor,37213.0,13,RENT,10131.0,MEDICAL,11.83,0.27,11.0,575,No,1
48.0,female,Master,65958.0,24,RENT,1169.0,DEBTCONSOLIDATION,14.14,0.02,21.0,704,No,1
30.0,male,High School,24052.0,8,OWN,7000.0,HOMEIMPROVEMENT,15.78,0.29,5.0,590,No,1
27.0,female,High School,68414.0,3,MORTGAGE,8400.0,EDUCATION,9.59,0.12,8.0,618,No,1
24.0,male,Bachelor,39031.0,3,RENT,6892.0,DEBTCONSOLIDATION,12.39,0.18,3.0,722,No,1
23.0,female,Associate,19062.0,2,RENT,6105.0,EDUCATION,8.9,0.32,3.0,708,No,1
31.0,male,Bachelor,55123.0,8,RENT,14000.0,PERSONAL,7.91,0.25,8.0,700,No,1
35.0,female,Master,68525.0,14,RENT,21901.0,HOMEIMPROVEMENT,13.36,0.32,13.0,668,No,1
31.0,male,Associate,180638.0,6,RENT,20000.0,HOMEIMPROVEMENT,13.04,0.11,8.0,552,No,1
24.0,male,High School,52832.0,1,RENT,10000.0,DEBTCONSOLIDATION,16.87,0.19,4.0,600,No,1
24.0,male,High School,28861.0,1,RENT,8833.0,PERSONAL,9.14,0.31,3.0,609,No,1
26.0,male,High School,94664.0,3,RENT,15000.0,DEBTCONSOLIDATION,13.44,0.16,4.0,539,No,1
25.0,male,High School,51503.0,4,RENT,4800.0,VENTURE,15.06,0.09,2.0,511,No,1
25.0,female,Associate,73039.0,2,RENT,20000.0,EDUCATION,10.89,0.27,4.0,573,No,1
26.0,male,High School,37154.0,7,RENT,5000.0,EDUCATION,12.4,0.13,3.0,696,No,1
25.0,male,High School,41557.0,0,RENT,20000.0,EDUCATION,8.88,0.48,3.0,648,No,1
38.0,male,Master,483809.0,13,MORTGAGE,30631.0,MEDICAL,11.76,0.06,10.0,619,No,1
29.0,female,Bachelor,39432.0,7,RENT,6809.0,HOMEIMPROVEMENT,15.22,0.17,10.0,616,No,1
29.0,female,Master,59787.0,5,RENT,6000.0,VENTURE,13.98,0.1,5.0,718,No,1
28.0,male,Bachelor,178538.0,6,MORTGAGE,25000.0,DEBTCONSOLIDATION,15.7,0.14,6.0,660,No,1
24.0,male,High School,50305.0,1,RENT,4000.0,PERSONAL,10.64,0.08,5.0,677,No,1
38.0,female,High School,66154.0,15,MORTGAGE,5000.0,MEDICAL,12.2,0.08,12.0,620,No,1
23.0,male,Associate,73039.0,0,RENT,24000.0,PERSONAL,7.66,0.33,4.0,578,No,1
45.0,female,Associate,90995.0,24,RENT,15450.0,MEDICAL,15.17,0.17,11.0,654,No,1
31.0,male,Associate,73112.0,9,MORTGAGE,6000.0,EDUCATION,15.3,0.08,11.0,605,No,1
25.0,female,Associate,37040.0,2,RENT,4000.0,MEDICAL,14.54,0.11,2.0,561,No,1
24.0,male,High School,16906.0,1,RENT,4000.0,PERSONAL,7.36,0.24,3.0,558,No,1
28.0,male,Master,24866.0,8,RENT,8070.0,PERSONAL,11.47,0.32,7.0,697,No,1
30.0,male,Bachelor,54391.0,9,RENT,12000.0,DEBTCONSOLIDATION,16.43,0.22,6.0,658,No,1
25.0,female,Bachelor,49260.0,1,RENT,15000.0,EDUCATION,12.58,0.3,3.0,720,No,1
27.0,male,Associate,89937.0,5,RENT,24088.0,DEBTCONSOLIDATION,12.34,0.27,5.0,663,No,1
23.0,male,Associate,47535.0,4,RENT,12000.0,EDUCATION,10.94,0.25,3.0,667,No,1
35.0,male,Associate,47810.0,11,RENT,5000.0,MEDICAL,9.53,0.1,7.0,683,No,1
30.0,female,Bachelor,76604.0,9,RENT,16000.0,MEDICAL,14.86,0.21,5.0,627,No,1
23.0,male,Associate,29725.0,0,RENT,9600.0,PERSONAL,13.24,0.32,4.0,540,No,1
25.0,male,Associate,94575.0,2,RENT,24000.0,PERSONAL,15.92,0.25,5.0,615,No,1
21.0,female,Bachelor,22497.0,0,RENT,4500.0,EDUCATION,10.38,0.2,3.0,639,No,1
32.0,male,Associate,261640.0,6,MORTGAGE,10483.0,DEBTCONSOLIDATION,14.05,0.04,7.0,631,No,1
27.0,female,Doctorate,69252.0,0,RENT,6742.0,DEBTCONSOLIDATION,12.06,0.1,7.0,561,No,1
41.0,male,Associate,65884.0,21,MORTGAGE,7679.0,MEDICAL,13.63,0.12,12.0,564,No,1
29.0,male,Master,38959.0,5,RENT,17868.0,VENTURE,11.11,0.46,8.0,718,No,1
29.0,male,Master,52568.0,2,RENT,6000.0,PERSONAL,15.96,0.11,6.0,633,No,1
24.0,female,Associate,35689.0,4,RENT,6000.0,MEDICAL,15.02,0.17,4.0,664,No,1
26.0,male,Bachelor,66091.0,5,MORTGAGE,8500.0,DEBTCONSOLIDATION,8.14,0.13,3.0,644,No,1
27.0,female,Master,314504.0,6,MORTGAGE,12821.0,DEBTCONSOLIDATION,11.81,0.04,5.0,669,No,1
36.0,female,High School,8000.0,15,RENT,1841.0,PERSONAL,12.86,0.23,13.0,672,No,1
26.0,male,High School,162622.0,2,MORTGAGE,25000.0,DEBTCONSOLIDATION,15.92,0.15,6.0,607,No,1
24.0,male,Bachelor,48003.0,1,RENT,8000.0,HOMEIMPROVEMENT,11.01,0.17,2.0,629,No,1
45.0,male,High School,54395.0,24,RENT,20000.0,VENTURE,16.61,0.37,13.0,680,No,1
35.0,male,Associate,74831.0,13,RENT,30000.0,MEDICAL,12.54,0.4,10.0,644,No,1
25.0,male,Bachelor,94734.0,4,MORTGAGE,20000.0,HOMEIMPROVEMENT,17.56,0.21,4.0,676,No,1
31.0,male,High School,44128.0,8,RENT,12000.0,VENTURE,10.08,0.27,9.0,576,No,1
28.0,female,Bachelor,65895.0,5,RENT,8000.0,DEBTCONSOLIDATION,14.97,0.12,10.0,580,No,1
26.0,female,Associate,66133.0,3,RENT,4000.0,PERSONAL,13.61,0.06,3.0,518,No,1
31.0,female,Associate,97755.0,10,RENT,21727.0,EDUCATION,18.28,0.22,8.0,577,No,1
33.0,female,Associate,18183.0,11,RENT,2467.0,VENTURE,9.98,0.14,5.0,595,No,1
22.0,male,Bachelor,37054.0,0,RENT,5000.0,EDUCATION,10.34,0.13,4.0,562,No,1
22.0,male,High School,26599.0,0,RENT,8000.0,EDUCATION,16.77,0.3,4.0,642,No,1
26.0,male,High School,80453.0,3,MORTGAGE,13752.0,MEDICAL,12.05,0.17,5.0,560,No,1
24.0,male,Bachelor,48077.0,2,MORTGAGE,4772.0,DEBTCONSOLIDATION,17.57,0.1,5.0,525,No,1
25.0,male,Bachelor,59561.0,0,RENT,10000.0,DEBTCONSOLIDATION,6.97,0.17,4.0,676,No,1
26.0,male,High School,71690.0,1,RENT,18000.0,PERSONAL,15.51,0.25,3.0,610,No,1
31.0,male,Bachelor,41726.0,7,RENT,15000.0,VENTURE,9.31,0.36,7.0,557,No,1
27.0,female,Bachelor,65701.0,4,RENT,15000.0,MEDICAL,14.92,0.23,4.0,645,No,1
25.0,male,High School,48673.0,6,RENT,15000.0,VENTURE,11.36,0.31,3.0,682,No,1
22.0,female,Master,35859.0,3,RENT,9000.0,MEDICAL,11.01,0.25,4.0,687,No,1
25.0,female,Associate,194828.0,1,RENT,25746.0,HOMEIMPROVEMENT,15.94,0.13,3.0,614,No,1
26.0,female,Associate,205769.0,7,RENT,16730.0,DEBTCONSOLIDATION,12.4,0.08,8.0,682,No,1
25.0,female,Associate,71767.0,0,MORTGAGE,3490.0,MEDICAL,15.58,0.05,3.0,640,No,1
28.0,male,Associate,32281.0,6,RENT,4051.0,DEBTCONSOLIDATION,11.52,0.13,6.0,664,No,1
24.0,female,Associate,90716.0,1,RENT,23462.0,VENTURE,13.71,0.26,5.0,664,No,1
24.0,female,Associate,43995.0,0,RENT,15515.0,MEDICAL,13.12,0.35,3.0,586,No,1
25.0,female,Master,163350.0,1,MORTGAGE,3000.0,DEBTCONSOLIDATION,15.3,0.02,2.0,655,No,1
30.0,male,Associate,37110.0,9,RENT,13750.0,DEBTCONSOLIDATION,13.18,0.37,9.0,621,No,1
34.0,male,High School,192605.0,13,RENT,11439.0,VENTURE,13.08,0.06,8.0,629,No,1
28.0,female,Bachelor,46625.0,2,RENT,15000.0,EDUCATION,13.66,0.32,5.0,617,No,1
23.0,male,High School,12821.0,0,RENT,1703.0,VENTURE,13.57,0.13,3.0,552,No,1
28.0,female,Bachelor,59767.0,7,RENT,15000.0,MEDICAL,13.67,0.25,5.0,492,No,1
32.0,male,Bachelor,72936.0,9,RENT,10000.0,MEDICAL,14.01,0.14,9.0,656,No,1
29.0,female,Master,21261.0,8,RENT,5000.0,EDUCATION,8.9,0.24,7.0,537,No,1
23.0,male,High School,23024.0,1,RENT,3221.0,VENTURE,11.9,0.14,4.0,578,No,1
30.0,female,Bachelor,154768.0,6,MORTGAGE,9720.0,EDUCATION,11.18,0.06,7.0,652,No,1
27.0,female,High School,36979.0,1,RENT,13000.0,DEBTCONSOLIDATION,7.88,0.35,9.0,573,No,1
27.0,female,Associate,18900.0,3,RENT,3170.0,EDUCATION,12.37,0.17,3.0,686,No,1
23.0,male,Bachelor,39639.0,0,RENT,2500.0,MEDICAL,12.39,0.06,3.0,617,No,1
23.0,male,Bachelor,46601.0,1,RENT,13000.0,EDUCATION,11.16,0.28,4.0,649,No,1
47.0,male,Doctorate,70131.0,22,RENT,1500.0,MEDICAL,16.17,0.02,22.0,735,No,1
22.0,male,Bachelor,49037.0,1,RENT,16028.0,EDUCATION,8.98,0.33,3.0,687,No,1
32.0,male,Associate,30853.0,9,RENT,10753.0,PERSONAL,12.51,0.35,7.0,685,No,1
24.0,female,Bachelor,40809.0,4,RENT,13278.0,DEBTCONSOLIDATION,9.17,0.33,4.0,583,No,1
33.0,female,High School,31858.0,10,RENT,14559.0,PERSONAL,9.23,0.46,6.0,653,No,1
28.0,male,Associate,44653.0,9,RENT,3000.0,PERSONAL,10.65,0.07,7.0,536,No,1
30.0,male,Associate,98269.0,8,RENT,6153.0,PERSONAL,7.81,0.06,4.0,554,No,1
26.0,female,High School,103969.0,5,MORTGAGE,23794.0,DEBTCONSOLIDATION,14.92,0.23,4.0,612,No,1
36.0,female,High School,54759.0,11,RENT,20000.0,MEDICAL,11.38,0.37,14.0,677,No,1
24.0,male,Associate,54191.0,0,RENT,15770.0,PERSONAL,19.9,0.29,4.0,557,No,1
30.0,female,Master,77341.0,5,RENT,5000.0,DEBTCONSOLIDATION,10.45,0.06,8.0,673,No,1
21.0,male,Bachelor,29886.0,0,RENT,10000.0,DEBTCONSOLIDATION,11.41,0.33,2.0,685,No,1
23.0,male,High School,36679.0,0,RENT,4000.0,MEDICAL,16.06,0.11,2.0,672,No,1
25.0,female,Associate,51695.0,5,RENT,16064.0,VENTURE,14.17,0.31,4.0,573,No,1
31.0,male,Associate,60963.0,9,MORTGAGE,2001.0,MEDICAL,5.47,0.03,8.0,673,No,1
34.0,male,Bachelor,28470.0,8,RENT,10000.0,PERSONAL,12.54,0.35,11.0,695,No,1
24.0,male,Bachelor,60752.0,0,RENT,16000.0,MEDICAL,12.97,0.26,2.0,659,No,1
24.0,male,Associate,85429.0,0,RENT,15000.0,MEDICAL,9.12,0.18,5.0,624,No,1
24.0,male,High School,38547.0,4,RENT,10000.0,EDUCATION,11.34,0.26,4.0,521,No,1
22.0,male,Bachelor,53955.0,0,RENT,10000.0,PERSONAL,13.06,0.19,3.0,616,No,1
